Timestamp,Source_IP,Source_port,Destination_IP,Destination_port,Protocol,fwd_packets_amount,bwd_packets_amount,fwd_packets_length,bwd_packets_length,max_fwd_packet,min_fwd_packet,max_bwd_packet,min_bwd_packet,FIN_count,SYN_count,RST_count,min_fwd_inter_arrival_time,max_fwd_inter_arrival_time,mean_fwd_inter_arrival_time,min_bwd_inter_arrival_time,max_bwd_inter_arrival_time,mean_bwd_inter_arrival_time,min_bib_inter_arrival_time,max_bib_inter_arrival_time,mean_bib_inter_arrival_time,first_packet_sizes_0,first_packet_sizes_1,first_packet_sizes_2,first_packet_sizes_3,first_packet_sizes_4,first_packet_sizes_5,first_packet_sizes_6,first_packet_sizes_7,first_packet_sizes_8,first_packet_sizes_9,first_packet_sizes_10,first_packet_sizes_11,first_packet_sizes_12,first_packet_sizes_13,first_packet_sizes_14,first_packet_sizes_15,first_packet_sizes_16,first_packet_sizes_17,first_packet_sizes_18,first_packet_sizes_19,first_packet_sizes_20,first_packet_sizes_21,first_packet_sizes_22,first_packet_sizes_23,first_packet_sizes_24,first_packet_sizes_25,first_packet_sizes_26,first_packet_sizes_27,first_packet_sizes_28,first_packet_sizes_29,min_packet_size,max_packet_size,mean_packet_size,STD_packet_size,mean_delta_byte,STD_delta_byte,bandwidth_0,bandwidth_1,bandwidth_2,bandwidth_3,bandwidth_4,bandwidth_5,bandwidth_6,bandwidth_7,bandwidth_8,bandwidth_9,bandwidth_10,bandwidth_11,bandwidth_12,bandwidth_13,bandwidth_14,bandwidth_15,bpp_0,bpp_1,bpp_2,beaconning_0,beaconning_1,beaconning_2,beaconning_3,beaconning_4,beaconning_5,pps_fwd,pps_bwd,count_big_requests,ACK_count,label
1743327583.0505006,10.0.0.38,51307,149.154.167.92,80,6,1,0,281,0,281,281,0,0,0,1,0,0,0,0,0
1743327583.090123,149.154.166.111,80,10.0.0.38,52132,6,1,0,60,0,60,60,0,0,0,0,0,0,0,0,0
1743327583.090123,10.0.0.38,52132,149.154.166.111,80,6,1,0,190,0,190,190,0,0,0,1,0,0,0,0,0
1743327583.1696448,149.154.167.92,80,10.0.0.38,51307,6,1,0,60,0,60,60,0,0,0,0,0,0,0,0,0
1743327583.1710138,10.0.0.38,51307,149.154.167.92,80,6,1,0,334,0,334,334,0,0,0,1,0,0,0,0,0
1743327583.1710138,149.154.166.111,80,10.0.0.38,52132,6,1,0,60,0,60,60,0,0,0,0,0,0,0,0,0
1743327583.2015462,149.154.166.111,80,10.0.0.38,52132,6,1,0,288,0,288,288,0,0,0,1,0,0,0,0,0
1743327583.2110603,10.0.0.38,52132,149.154.166.111,80,6,1,0,282,0,282,282,0,0,0,1,0,0,0,0,0
1743327583.2417393,149.154.167.92,80,10.0.0.38,51307,6,1,0,60,0,60,60,0,0,0,0,0,0,0,0,0
1743327583.2735453,149.154.167.92,80,10.0.0.38,51307,6,1,0,288,0,288,288,0,0,0,1,0,0,0,0,0
1743327583.281499,10.0.0.38,51307,149.154.167.92,80,6,1,0,281,0,281,281,0,0,0,1,0,0,0,0,0
1743327583.3395586,149.154.166.111,80,10.0.0.38,52132,6,1,0,60,0,60,60,0,0,0,0,0,0,0,0,0
1743327583.3395586,10.0.0.38,52132,149.154.166.111,80,6,1,0,222,0,222,222,0,0,0,1,0,0,0,0,0
1743327583.3586764,149.154.167.92,80,10.0.0.38,51307,6,1,0,60,0,60,60,0,0,0,0,0,0,0,0,0
1743327583.3598542,10.0.0.38,51307,149.154.167.92,80,6,1,0,366,0,366,366,0,0,0,1,0,0,0,0,0
1743327583.3962235,10.0.0.38,51316,149.154.167.92,80,6,1,0,281,0,281,281,0,0,0,1,0,0,0,0,0
1743327583.4197834,149.154.166.111,80,10.0.0.38,52132,6,1,0,60,0,60,60,0,0,0,0,0,0,0,0,0
1743327583.4339883,149.154.167.92,80,10.0.0.38,51307,6,1,0,60,0,60,60,0,0,0,0,0,0,0,0,0
